word value_1 value_2 value_3 value_4 value_5 value_6 value_7 value_8 value_9 value_10 value_11 value_12 value_13 value_14 value_15 value_16 value_17 value_18 value_19 value_20 value_21 value_22 value_23 value_24 value_25 value_26 value_27 value_28 value_29 value_30 value_31 value_32 value_33 value_34 value_35 value_36 value_37 value_38 value_39 value_40 value_41 value_42 value_43 value_44 value_45 value_46 value_47 value_48 value_49 value_50
nervous 0.6520421 -0.072664455 -0.15691152 -0.55134666 -0.3626743 -0.10896328 -1.5067569 -0.78577584 1.3089453 1.2814952 1.0268369 -0.20933928 0.33042353 -0.5411877 -0.050630275 -1.7876388 1.1879432 -0.105048336 -0.7131153 0.007843883 -0.43024975 -0.00914611 0.11333875 -0.8675877 -0.3931497 -0.5470067 -0.82088536 0.6818475 -0.56380254 0.093433745 -1.5312716 0.4198164 -0.2890858 -0.053118996 1.0615834 0.2615195 -0.25484732 -0.6924031 -0.32617766 0.43010902 0.11174829 1.3714314 -0.35923597 0.9615354 0.5963014 -0.14889975 -0.7262587 -0.7637161 -0.8232188 0.43032384
altogether 0.4100496 -0.76613235 -0.14035851 0.23340963 0.48655343 -0.764565 -0.44594264 0.13846089 0.6304486 0.6539047 0.7651731 -0.015438686 1.0778978 -1.7425011 -0.372286 -0.63731 -0.09187164 0.945578 1.2473454 -0.7357987 0.40063953 0.91553664 0.38166633 -0.35587025 -0.1702225 -0.5063745 -0.43182138 -0.93443227 0.20611115 -0.43108645 -0.3706778 -0.003766353 -1.2061734 0.5811778 0.2360529 -1.0031083 -0.74907154 -0.1879521 -0.23619156 -0.04656352 -0.5820529 0.09293702 0.49274105 -0.5343668 0.23279193 -1.00083 -0.21261175 -1.0656936 -0.84471023 -0.70534575
remembered 0.86389244 0.30108133 0.77195984 -0.19702561 0.6859942 -0.1619054 0.097653896 -0.009059527 0.7780042 0.5610874 -0.20075682 0.5003405 0.66422343 -0.981417 0.18533678 -1.3882295 1.100059 1.9794128 -0.43694115 -0.26215163 0.14157563 -0.80754143 0.47668907 0.5096581 -0.15701154 -0.2719037 0.6583952 0.023110647 0.958813 -1.7020997 1.2199545 0.036917962 -0.8164465 1.386847 0.46911082 0.23426151 -1.2771273 -0.80843395 -1.6571546 0.12670057 -0.68985814 -1.351227 -0.979908 -0.54566354 -0.6266891 0.19429624 -0.4869326 0.12943901 -0.4512757 -0.7823406
happens -0.24102797 -0.6636315 -1.253187 0.6620479 -0.5761813 -0.2863343 -1.1650132 -0.84161395 1.4806011 0.49609262 0.32455045 -0.39710176 1.0999823 -1.279261 -1.0865027 0.13781627 1.6074717 0.7736582 0.72436166 -0.30097762 -0.31337154 0.38789588 0.17288065 0.05017627 0.5539252 -0.99364364 -0.26455408 0.085982405 -0.7422345 -0.18733625 0.07256271 0.14064126 0.18644255 1.1813121 -0.087052464 -0.5367007 -0.8359583 0.7145511 -0.14035147 -1.0027409 -1.4576783 0.24404418 1.2983991 -0.061887916 1.1067384 -0.42460993 0.13275856 0.8094064 -0.27390242 -0.66687083
pair 1.5423715 -0.08942877 -1.566513 -0.09964224 0.6208709 -0.40035787 -1.0374912 0.087812565 0.59701157 0.5155696 1.0155685 1.4102418 0.48526496 -0.18160392 0.19729584 -0.77903014 1.5461439 -0.7497796 -0.817629 0.18041499 0.4335483 -1.1388204 0.22600052 0.19368334 -0.46035373 -1.0804012 -1.071387 0.79031825 0.18179238 1.6554883 0.3283393 -1.2502717 -0.09986837 -0.65213394 0.23809633 -0.31589633 -0.41489658 1.250719 0.19358622 1.3708977 -0.5464439 0.39604613 1.0114908 -0.8131502 -0.22094119 -0.3299525 0.16454633 -0.42677024 -0.75156164 -1.0254527
nine 0.6744934 -0.5746857 0.20916925 0.21972246 0.7649165 -0.33754045 -0.92064255 0.16019556 0.950327 -0.47396964 -0.50909454 -0.20171428 -0.19562478 -0.1804336 -0.60227036 0.055754203 1.2036948 -1.0574178 -2.170209 -0.32594705 -0.45796213 0.62818867 0.050968796 -2.4373474 -0.046133544 0.38529164 -0.21729793 0.34657323 0.44385716 -1.0856619 -0.9956334 -1.8225608 2.153012 1.9805396 0.7845011 -0.8608824 -0.7633269 0.9875535 0.7275499 -1.0512124 -0.0976601 0.38240197 0.48101926 0.16761181 1.784133 0.6927813 -0.29506555 -0.8515315 0.052274838 0.6893657
until -0.26829603 0.8264064 1.1340413 0.48504853 0.55109054 0.38919201 0.19975136 -0.038658414 0.1816157 1.906334 -0.33869153 -0.4304166 0.5556159 -0.32488832 0.25471342 -0.18327266 -0.79921407 0.7719327 -0.872524 -0.115356825 -0.3732185 0.7094869 -0.7947515 0.34720498 -1.0041294 0.4178872 0.010351648 0.25815448 -0.3518376 -1.4988711 -0.28498906 -0.4073401 -0.40699223 0.7637097 1.2458677 1.1385407 -0.7258391 0.17960891 -0.040200762 -1.8485633 0.7011505 -0.57513547 -1.1412251 -1.3957258 -0.941178 0.7590278 -0.0722381 0.47171673 0.15008773 0.6932856
kid -0.10904648 1.0643667 -1.6828785 0.5081348 1.2672634 0.81292456 -0.7212531 0.8385495 0.44778928 0.7846812 1.5376462 1.955173 1.1320889 1.6168703 -0.4185762 -0.6528361 1.2225403 -0.07838559 -1.123555 -0.6450045 -0.5515384 0.15013309 -0.70370305 0.8803103 -0.22655186 -0.3726023 -0.89669067 0.48407274 -0.6174578 -0.14498588 0.63367915 -1.0868763 -2.0865057 -0.5439145 2.0825238 2.1048422 -1.0252836 -0.74981225 1.1191102 -0.91098106 0.081775226 -0.26797417 0.60785925 0.52397764 -0.8719367 -0.38096783 0.73593545 -0.93568355 -0.29738322 -1.239936
dropped 0.40180972 -0.24597946 -0.33283898 -0.07516587 0.042300906 1.7767887 0.035452947 -0.6105721 0.0114137465 -0.2650963 -0.5834516 0.022678396 -0.11154902 1.0582466 0.35138583 -0.79861367 -0.21264857 -0.439516 0.08133777 0.5402925 0.53368825 -0.65415525 0.052994087 0.28414387 -1.6165701 -0.4131137 -0.6354842 1.8931328 -0.68587035 0.53640634 -0.48135325 0.42243516 -0.6976038 -1.1336824 0.97969484 0.29259396 0.5103404 -1.3404567 0.1746209 0.5029265 0.41811466 0.9871062 -0.34343475 -0.62254786 -0.23627807 -0.7409125 -0.5199289 0.7513437 1.2538748 -0.85470074
usual -0.73557395 -0.83897114 -0.6827202 0.21990344 -0.8728069 -0.7467597 -0.5544469 -0.23826744 -0.11141438 0.058446106 0.10206116 -0.47832614 -0.6504964 -1.3660114 -0.6320591 -0.028821554 -0.08753096 1.5913551 0.5341773 -0.29795444 0.4445497 -0.5658957 1.5011663 -0.32835948 1.0792807 0.02713631 -0.4995811 0.4570656 1.7577641 -0.35173282 -1.2403983 -0.6776009 0.3990318 0.9215531 0.2825121 -1.1661549 -0.107483 0.5236125 -1.1205899 -0.49417204 -0.16617692 -0.5050088 -0.048255257 -0.04889927 0.118811764 0.47688034 -0.790183 1.8563057 0.2079959 0.62684596
morning 0.2928735 -1.5855372 0.40282756 0.30690762 -0.304788 -0.41321316 -0.39305037 -0.8033083 -0.18444873 0.09498195 -0.108283915 0.65762115 1.133513 -0.7425073 -0.018900841 -0.55432045 0.94982654 0.13884608 -0.5420786 0.77292275 0.61807805 -1.0899974 -1.0474797 0.909397 -0.66723967 0.6490301 -1.3178318 1.0730929 0.21578136 0.3764684 -1.1058067 -0.7353393 0.28821978 0.030121043 1.9087142 0.097768545 -0.050010666 0.086261876 -0.68717664 -1.0425644 0.14459299 1.0932239 -0.39955714 0.15248437 0.833544 -1.4353609 -0.29837206 0.35832056 -0.5032176 -0.8136958
ah -1.3718481 -0.2569978 0.36977005 0.4394488 0.5330784 -0.8411141 -0.99680805 -0.55727625 -0.09330063 1.2564445 0.68228865 -0.36620784 -0.55462384 -0.7458774 0.36899963 0.27175602 0.26609024 -0.3645851 0.57642466 0.15654944 0.03472871 0.16817185 -1.0288452 0.5882666 -0.117134124 -1.1408194 -1.1889986 -0.73720676 1.1790833 0.04678755 0.9399459 0.98851186 0.56907135 -0.8408662 0.22567254 0.42562377 -0.13097143 0.26817068 -0.90978533 -0.16143513 0.059095435 -1.0476481 -1.8753844 0.02299731 -0.038089074 -0.895943 0.34522903 -0.2442529 0.4571245 0.22522558
wrong 0.37975785 -0.6292232 0.02759386 0.51384354 0.81577873 0.048534483 -0.6610436 0.43319973 0.98937935 0.87305516 -0.01575298 0.1742776 -0.18875207 0.31309354 -0.28767657 -0.416102 0.10361744 -0.12313893 -1.0720683 -1.0292963 -0.05416714 -1.0503726 1.4654442 -0.7927564 -0.12803511 0.045496527 -0.59021807 0.8103698 -0.037498143 0.52422434 -0.547277 0.16960368 0.16714731 -0.08282286 0.8053273 0.5878955 0.43936387 0.17784548 0.35022885 0.192295 0.20728822 -0.29544562 0.15608221 0.68557674 0.67630297 0.008287862 0.14047952 0.19899985 0.22493194 0.49901927
sounded -0.47723082 -0.017649388 0.7297508 -0.36405504 0.13977431 -0.0450022 -0.012969583 -0.5366389 0.8009473 1.2316024 -0.15401055 -0.8862007 -0.5410076 -0.3488131 0.34253803 0.018610368 -0.7183874 0.54508364 -0.5608836 -1.3291888 0.105310746 0.25837305 0.76335233 -0.01291884 -1.0901953 -0.3899599 -0.46545315 -0.62530035 0.43809214 -0.762336 -0.19205366 -0.6069005 0.4910431 0.8647682 0.052693985 0.31107253 -0.17802982 0.21453425 0.17849983 -0.86530864 -0.068081826 0.15594302 0.67705286 -0.6267134 -0.2525094 -0.15825805 -1.0116782 0.19943652 0.60988355 -0.032869764
strange 1.04352 -0.6794097 0.64738387 0.44018558 -0.68090737 0.3644537 0.15950696 -0.266591 0.79579747 -0.068085946 1.0372349 0.09348096 0.37103307 -0.0386714 -0.16115165 0.9785111 -0.042696096 0.40997213 0.48629898 -1.3140717 0.6352211 0.034534466 -0.48401025 -0.27613854 -0.75673014 -0.682321 0.153611 -0.029730868 -0.26074526 0.27609727 -0.332504 -0.08271536 -0.28201643 -0.54881877 -0.026488492 0.17282383 0.25099713 -0.4070823 0.69901454 0.6247458 -0.39989644 0.47131646 0.1459312 0.5188737 0.45316598 -0.5896804 0.60817826 0.9360224 -0.030561801 0.2176361
seems -0.32690427 0.27142036 1.3724595 -0.116611205 1.2583938 -0.20609337 -0.07630927 -1.300556 0.6117268 1.0523283 -0.5466053 0.4860577 0.82843536 -1.2564871 0.88905394 0.07986202 0.39323112 1.0210669 -0.11667817 -1.5372186 0.44674426 -0.42176494 0.632357 -0.9662304 0.7589987 -1.5227765 0.3498125 -0.76803374 1.5484476 0.13957255 -0.3340339 0.65710557 -0.42638397 0.485895 0.06101185 -0.600348 -0.3070375 -0.1866998 -0.5945989 0.23126297 0.15031174 -0.40764615 -0.22578494 0.2980674 0.45393237 -0.15075408 0.8738303 0.87143433 -0.2823919 -0.80104774
stay -0.0033887823 0.451545 0.25896245 0.33674562 0.1528438 -1.1344486 0.462838 -0.19964755 0.83920395 -1.0605961 -0.6532543 0.39256382 0.82969725 0.9672221 -0.55235547 -0.9925913 1.2306031 -1.061 -1.3006477 -0.54467565 -0.511729 0.84184366 1.9389895 -0.211547 1.1059319 0.63272464 0.47852024 0.0155777335 0.5287882 1.8072623 0.6727852 -0.23822674 0.48334658 -0.53661036 -1.1293297 -0.7435349 0.03630757 1.3907769 -0.7305422 -0.61605847 -0.40499246 1.4422457 -1.7586435 0.83841395 1.1935093 -1.7888926 1.7852002 0.5390267 -0.27801433 0.69403046
sudden -0.5430796 0.30114517 0.8787727 -1.7017645 0.44370678 -0.6280844 -0.321952 0.84604645 -0.20364438 -0.31729075 0.40034422 -0.023863943 0.6524063 -0.3855485 0.665816 -0.12081753 1.5119234 0.6937049 -0.2376338 0.7233249 0.4206245 1.2782688 -0.28802168 0.821808 -0.60511875 -0.26952156 -1.8699267 0.6643732 -0.30481714 -0.5140251 -0.5126534 0.3297117 0.5053581 -0.6880235 0.9088889 -0.5379687 -0.5793581 0.31322727 -0.44327044 0.5096845 -1.0184485 0.18176584 -0.4284437 0.41948438 0.59212655 -1.2419327 0.50195175 0.5306349 0.22000387 -0.5249796
water 0.19863664 -0.33496177 -0.7498395 0.96493435 -0.047133137 -0.5085957 -0.29338244 0.010884518 -0.055190384 0.1958765 0.26922116 -0.06771915 0.050085865 -1.1850761 0.022234457 0.810492 -0.4401122 1.1032214 0.11863617 0.42689726 0.5178734 -0.61739504 -0.16928363 -0.55436146 -0.7489068 0.7253656 -0.61644715 -0.12355629 0.16856556 1.270233 -0.44371572 -0.639624 0.44381222 0.47521925 -0.4011689 -0.2778864 -0.8060275 1.4849296 0.47568724 0.94648683 -0.9350566 1.3015524 0.7416841 -0.11560329 -0.001948368 -0.63568074 0.06966754 0.53135556 -1.2183387 -0.40387997
case -0.7724578 0.12363756 0.06589884 0.8845931 -0.575184 -0.033157557 -0.7870718 -0.6815892 0.20804738 0.21836154 0.5242161 0.00023451936 0.795281 0.302183 0.30847484 -1.044053 -0.067038335 -0.24504477 -0.41326675 -0.2923168 0.13066828 -0.22786151 -0.047145043 0.07314871 0.0026993384 -1.4061391 -1.9366186 -0.016380403 -0.26610082 0.41315007 -0.5225283 0.103180334 -0.3718129 -0.36535376 0.62644553 -0.43872657 -1.3846897 0.975473 -1.4398685 -0.8667469 -0.67218035 0.71138376 -1.078022 0.8398054 0.6454878 -1.1919158 0.5701446 0.6647325 -1.1113948 -1.4619921
number -0.0673524 0.11877329 -1.3937055 -0.75386435 -0.27312788 -0.7210521 -1.3971927 -0.016069898 0.54022026 0.4007898 -0.12699285 0.2685801 0.2402557 -1.968322 0.36834434 0.059864853 -0.029731566 -0.9268159 -0.7998082 0.51277035 0.07708927 -0.7694654 -0.13778676 -0.2052072 0.08201198 0.36063117 -1.4214144 0.1290757 -0.35777545 0.5979184 -0.4775003 -0.23532178 0.4393369 -0.63128054 0.5955362 -0.40463594 0.05885075 1.0477105 -0.50871986 1.1241199 -0.10545587 0.67285913 0.9600159 0.4102528 -0.6223698 0.70211464 -0.039839182 -0.41193596 -0.687365 -1.2498151
swam 1.7095433 0.066925384 0.77629346 0.9633628 0.37586108 0.7272812 0.5656908 1.3198009 1.2703075 -0.69791347 0.1949671 0.55347437 0.7407532 -0.16622084 -1.09756 -0.2737598 -0.097617544 0.89223874 0.42640048 -0.91858804 1.1881156 -1.024813 0.49937654 0.70456815 0.025872555 0.29082668 1.672734 0.32958746 0.8829046 -0.4040705 -1.1107692 -0.5785183 -0.49038112 1.0553845 0.33637914 0.10616223 -1.1970391 0.20874469 -1.318503 0.88693035 -0.8422554 -0.43230158 -0.21347605 -0.7389889 -0.2616922 -0.5374354 0.18090157 -0.5519625 -0.21831687 -0.12162143
nearer 0.8351975 0.19618222 -0.8695632 0.68969965 0.427035 0.05614449 -0.118674174 -0.12061581 -0.84653866 0.20869747 -0.48425794 0.4260378 1.2255123 0.2533014 -0.46713132 -0.5316008 -0.39378962 0.62443686 0.3431429 0.72404003 0.5254136 -0.49282104 -0.108299844 -0.0423624 0.6390937 0.2929658 0.56032544 -0.10445579 0.17367159 -0.6227268 0.99167985 -0.540823 -1.0488985 1.3041475 0.25386328 0.19110362 0.34024653 -0.1966673 -0.5706197 0.75526464 0.6952416 -0.37449712 -1.3521699 -0.43186626 0.30445302 -0.21137288 -0.35623288 -0.41612574 0.13850774 -0.14312841
speaking 0.8398296 -0.21660843 -0.53103626 -0.018602924 1.1951028 -1.3291658 -0.008307931 0.057285134 1.0147307 0.7362087 0.7938229 1.4220659 0.2915725 -1.3042184 -0.46513712 0.2655114 0.4955993 0.88515735 -0.478354 -0.45951506 0.56953204 -0.077485956 0.16410302 -0.80851775 0.23588973 -0.9663304 -1.164116 -0.13633583 0.93288743 0.7879004 -1.0894438 -0.87823 -0.59733206 0.84335166 0.13691893 -0.35886073 -0.551482 0.8284214 0.17960593 0.69181854 -0.99734133 0.51189137 -0.26034334 -0.9475829 1.0143279 -0.7057438 0.8705229 -0.6881465 -1.1260078 -0.531211
sentence 0.16590856 0.01798375 -0.6995864 0.38193402 -0.089746416 0.49977663 -0.23451456 1.5212142 -0.76821494 -0.6723228 1.2342057 -0.69228196 0.73315424 0.0007221962 -0.11984789 -0.5448074 2.009056 -0.03334007 -0.7278715 -0.73609 0.14374496 -0.6720042 0.38535297 0.14853056 -0.20255665 0.059957903 -1.2567334 0.026489016 -0.32713988 1.148413 -0.017485632 -1.6719003 -0.8089388 0.49806875 0.23070669 -0.037285056 -0.06430706 0.042615727 1.0720631 0.025440134 -0.12846921 0.7839794 2.0193038 0.8427923 0.56692827 -0.9702894 -0.1303245 0.3016815 -0.7389944 -0.066841416
shrill -0.94010353 1.4491022 -0.9163935 0.3722896 1.6370825 -0.070755415 -0.21028925 -0.9524923 1.196059 1.1299477 1.0938627 0.15848924 -0.44274026 1.052635 0.7372981 -1.2362012 0.55433697 1.5114994 -1.418486 -0.17610537 -0.5705293 1.1581869 0.48196042 0.1456216 0.047911767 0.14693524 -1.6671273 1.6842463 -0.48650205 0.9513343 0.04651716 -1.4441307 0.018347664 0.40045354 0.758372 0.5622026 -1.4391799 -0.15465577 -0.3181392 -0.39937654 -0.58057743 0.38725284 0.338015 -0.655886 -0.1743656 -0.4879005 -0.03180669 -0.034507703 -0.6233625 0.049267385
angry -0.29957128 -0.037847597 -0.59646535 -0.70909643 -0.028300665 -0.9741469 -0.8690406 -0.5856181 0.047853664 1.0014747 0.9920722 0.21604513 0.27814674 0.71236455 -0.30250835 -0.5154867 -0.36925817 0.81361514 -1.1899637 0.014603735 -0.67004555 0.83317465 1.5169259 -0.8905974 -0.22004242 -1.3625112 -0.86553144 0.6682425 0.7788782 0.52482074 0.24155034 0.56110686 0.077995084 0.055677652 1.0672047 0.45562515 0.12418307 -0.70012593 -0.6604315 -1.686377 0.060433045 1.1627319 0.33559048 0.88862354 -0.3946605 -0.69445395 0.1952158 0.4123823 -0.11332824 0.09395186
crowded 0.91233355 -0.44760907 0.028068071 0.046113867 -0.64433396 0.6216028 -1.3445759 1.1086662 0.75358963 -0.25182602 0.5431031 -0.5184839 -0.64151835 -0.7681234 -0.35034788 0.17927474 0.87493694 0.61309946 -1.4319589 -0.113803044 1.5662292 -1.1513001 0.40998167 0.049106706 -0.5452005 0.76467746 -0.17970154 -0.5426996 0.68646276 0.9239943 -1.0817276 0.3896889 -1.3066403 0.15494294 0.84193987 -0.8470665 -1.1513423 0.4299806 0.090472795 0.169018 0.015916886 -0.18240233 -0.6320777 -0.64490527 0.83795696 -0.746465 0.9864027 0.7647951 -1.8069957 0.16792
notice 0.43871093 -0.602474 -0.08801671 -0.7984079 0.44082704 -0.5761168 -0.9139729 0.5974263 -0.6438966 0.23759758 1.1488783 -0.5200367 -0.60014856 -1.4958152 0.14958279 0.22456048 1.2188876 1.049136 -0.88801134 -0.8235587 0.6764513 -1.7961743 0.22140492 0.7898874 0.07490421 -0.4368462 -1.073597 0.14556527 0.3639633 -0.6354978 0.29804018 -0.61557543 -0.73899126 1.1022822 -0.5458712 1.0487921 -0.06953509 0.019779388 0.8125955 0.56516373 -0.24610966 0.9593876 1.5267231 0.13218254 0.6611983 0.046649646 -0.7354094 -0.42554805 -1.2285212 -1.006992
prizes -0.20386742 -0.47692457 -0.7072034 -0.6423039 -0.959274 -1.095878 -0.46053833 -0.30010873 -0.11716207 -0.040952608 0.24771601 -0.2380508 1.0801709 -1.3922893 -0.25043043 -0.34416324 -1.3417687 0.7376794 -0.3280395 0.52700996 -0.24661453 0.5204393 0.6109598 -0.09739183 0.43281156 -0.28030974 -0.47399175 -0.053243343 0.27112702 0.4611531 -0.38995108 -0.21334967 -0.0056775305 -0.31564292 -0.0053229993 0.19119427 0.061316937 1.2522938 -0.555055 -0.5949293 -0.63416135 -0.061684757 -1.1833372 -0.9364097 -0.11923358 -0.44801104 0.6866918 0.33540586 -0.7383926 0.6972563
dare -0.8157186 -0.54235506 0.76152647 -0.84482783 0.12555285 0.099426135 0.569864 -0.65569687 0.17309837 0.602106 -1.5099075 1.1271933 0.96586585 -0.11130358 0.5706725 -1.6213198 0.035942588 0.752025 0.75815344 0.075704634 0.79373074 -1.7634181 1.0511731 -0.12199512 1.7662482 -0.021765977 -0.91349775 0.23813923 0.1462854 -0.676667 -0.5339204 0.86137605 -0.6246646 0.39592123 1.1558859 0.68786037 0.530066 -0.20232499 -0.6171849 0.20440961 -0.9246189 -0.34831372 0.1181161 0.52718735 0.6460871 0.5592014 -0.38845012 0.25830585 0.17756665 0.4910926
confusion 0.031689055 0.22274527 -0.42891586 0.11032389 0.2323427 0.65962344 -1.06312 -0.33359262 0.4112332 0.45564392 0.9850379 0.82351094 0.38174167 0.18611507 -0.47160897 -0.7205711 0.23429786 0.117843114 -0.08764981 -0.03880258 -0.1519921 -0.1261691 0.021591 -1.0352788 0.19942203 -0.50558466 -0.56742907 0.7673136 0.11993427 -0.12182744 0.038092785 -0.65067005 -1.4745777 1.4764514 1.0688778 0.03762705 -0.3542219 -0.68347526 -0.80830806 -0.038802855 -0.4172506 -0.10729778 -1.291618 -0.66444296 -0.08599379 -0.2898851 0.48988518 -0.099508464 -0.7904214 -0.06834053
finish -0.011987788 0.057131752 -0.56415707 1.2442104 -0.56861794 0.85662645 0.2720699 -1.1373643 -0.5878053 -0.24750958 0.11680119 -0.28273165 0.7584916 0.9648857 -0.50306654 0.009490949 0.86324275 -0.033828307 1.0876664 0.10452407 -0.5695412 -0.5764489 1.7142001 -0.32952714 -0.24612293 -0.6194615 0.3924017 0.8459205 -0.18820982 0.8804106 0.259355 -0.30225945 -0.4485262 -0.2830561 -1.0607626 -1.4341894 -0.45998126 -0.22264026 0.03029336 0.8296242 -0.53882027 -0.14177032 -2.3060842 -1.6762762 0.8165926 -1.24642 0.9664935 1.3894304 -0.8705923 -0.79193354
impatiently -0.67832285 -0.05448027 0.9134594 1.3147801 0.8934402 0.05456853 0.73143864 -0.19307517 1.1658992 -0.5282495 -0.19692738 -0.67891663 -0.03393592 1.4045042 -0.34267116 1.7901736 1.399313 1.1553315 1.1371912 -0.12574692 -0.010179372 -0.4120157 -0.48758128 -0.29759318 -1.4512789 0.33374625 0.8525185 0.9050993 1.3579476 -0.99901223 -0.7672542 0.72028226 0.63414496 -0.30520025 -0.28248745 -1.5961516 -0.16478568 1.0100543 0.35253817 -0.17868479 0.40339848 0.6825531 -0.0012202822 -0.14239974 0.26105696 -0.87454396 -0.09617057 0.26487267 0.57184863 -1.4336951
sighed 0.48750213 -0.08079901 0.3936446 -0.54254955 -0.4145648 0.9167831 -1.260115 -0.9522117 0.12250573 -0.13765067 -0.16332415 0.31001374 0.35905623 1.6465746 0.2930623 -0.49450436 0.5831824 -0.46835855 0.7690508 -1.0813829 -0.31735063 -0.7016147 1.3154109 -0.5303667 -0.8510153 -0.93232304 0.6085255 0.5037342 -0.21165425 0.68404555 1.1807939 -0.09890039 -0.30349296 -0.47381845 -0.32848945 0.9469251 1.0604637 -1.0935067 0.33553764 0.30786443 0.8342341 -0.28592217 -0.31850758 0.88436437 0.017055085 -1.1710218 -0.46247506 0.19936785 1.7077199 -0.1548003
temper -0.6292151 -0.092312135 -1.5659723 0.37229672 -0.3873156 -0.20070533 -0.5114233 0.25220287 -0.22891507 -0.22204976 0.764995 -0.34374934 -0.3788046 -0.22541125 -1.1700628 0.09680799 0.116632506 -0.79240066 0.13190523 0.38198826 1.5412796 -0.56704175 -0.038888738 -0.8586005 -1.1129013 0.5292373 -1.5403539 0.76389325 0.029933758 0.2975768 -0.71011055 -0.15897992 -0.16906017 -1.091665 -0.43144944 -1.1108527 0.23957258 1.0812819 0.14340337 1.0562221 0.9022514 0.68801767 0.054135434 0.6361682 0.880192 0.91960746 -0.0028969839 0.9182863 -0.63310844 0.18366931
young -0.13612896 -0.79500395 -0.6527349 -0.29779682 -1.2910426 -1.1919656 -0.18322039 -1.7567801 -1.1398748 -0.03625501 -1.3296435 1.3961736 0.4327434 0.34442946 -0.43576497 0.40985063 -0.7434456 0.12321824 -0.66316456 0.92735475 -0.44947076 -0.026258092 0.58413666 0.1552466 -0.4374413 0.43470833 -0.32081205 -0.012923754 -0.07583643 0.6998428 -0.7886596 -1.1541301 1.4745144 0.11586277 0.21719237 -0.7944492 0.72967017 0.0058270786 -0.378385 0.6241308 -0.096354 0.26907828 0.122634925 1.0456445 0.8758212 1.0485677 0.6789005 0.9480199 1.475161 -0.7520309
swim -0.51497334 -0.43307248 -1.3568556 2.1053784 -0.057864334 0.04997911 0.19468784 -0.48375782 0.086614296 0.3778067 -0.7441128 0.3408256 0.48548305 -0.74904686 -0.37959516 0.60281205 -0.17139268 2.0615015 -1.115241 -0.097312056 0.6767294 -0.1643542 0.01570616 0.057650197 -0.058839038 0.82085913 -1.9179375 -0.53721535 0.38335556 -1.025694 -0.9249063 1.6358974 -1.9831233 1.0190486 -0.17317152 0.63057727 -2.466203 -0.08188593 -1.291001 0.020392414 -1.182009 0.5703081 -1.0842822 -0.061143804 0.9026826 0.6855763 0.112839766 1.0628374 -1.8827199 0.6607685
doing 0.5194983 -1.8151689 0.3863017 0.42101347 0.4440386 -1.1188288 -0.3328634 -0.8967783 0.27144545 0.6076903 -0.4618689 -0.098891154 0.31759757 -0.09415728 0.21467246 -0.58630264 1.3365616 0.23757613 0.20521085 -0.55423504 -0.37581125 -0.093334414 0.6324014 -0.85730636 -0.47618243 -0.5769044 0.86253226 1.4650291 -0.6360092 1.3572716 0.746193 0.19167072 -0.7072611 0.14873427 -0.09584205 -1.10322 0.6652122 -0.7248608 -0.21264042 -0.073896214 0.33909717 -1.0620056 0.21528395 0.7064372 0.7407071 1.252954 0.7388711 -1.0224171 0.004746856 -0.13424708
